product,console,variant,type,market_price,old_price,new_price,diff,profit,status
Iron Soldier 3 - PS1 Game,Playstation,complete (cib),cib,25.63,16.93,34.99,18.06,8.05,APPLIED
Iron Sword Wizards and Warriors II - NES Game,NES,complete (cib),cib,35.95,9.48,48.99,39.51,11.32,APPLIED
Iron Tank - NES Game,NES,game only,loose,9.82,12.69,13.99,1.30,3.46,APPLIED
Iron Tank - NES Game,NES,complete (cib),cib,25.00,12.69,33.99,21.30,7.70,APPLIED
Ishido: The Way of Sto - NES Game - Sega Genesis Game,Sega Genesis,game only,loose,79.99,31.29,107.99,76.70,24.57,APPLIED
Ishido: The Way of Sto - NES Game - Sega Genesis Game,Sega Genesis,complete (cib),cib,155.75,31.29,210.99,179.70,48.82,APPLIED
Isolated Warrior - NES Game,NES,game only,loose,56.22,89.99,75.99,-14.00,17.27,APPLIED
Isolated Warrior - NES Game,NES,complete (cib),cib,121.99,89.99,164.99,75.00,37.92,APPLIED
It's Mr Pants - GBA Game,Gameboy Advance,game only,loose,19.92,38.51,26.99,-11.52,5.99,APPLIED
It's Mr Pants - GBA Game,Gameboy Advance,complete (cib),cib,29.00,38.51,39.99,1.48,9.53,APPLIED
Italian Job - Gamecube Game,Gamecube,game only,loose,11.18,9.50,15.99,6.49,4.05,APPLIED
Italian Job - Gamecube Game,Gamecube,complete (cib),cib,13.34,9.50,18.99,9.49,4.80,APPLIED
Italian Job - PS1 Game,Playstation,game only,loose,5.99,8.27,8.99,0.72,2.44,APPLIED
Italian Job - PS1 Game,Playstation,complete (cib),cib,8.98,8.27,12.99,4.72,3.33,APPLIED
Italian Job - PS2 Game,Playstation 2,game only,loose,4.20,9.29,5.99,-3.30,1.32,APPLIED
Italian Job - PS2 Game,Playstation 2,complete (cib),cib,8.72,9.29,11.99,2.70,2.62,APPLIED
Izzy's Quest for the Olympic Rings - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Jack Nicklaus Golf - Gameboy Game,Gameboy,game only,loose,10.00,15.12,13.99,-1.13,3.28,APPLIED
Jack Nicklaus Golf - Gameboy Game,Gameboy,complete (cib),cib,19.62,15.12,26.99,11.87,6.29,APPLIED
Jack Nicklaus Golf - NES Game,NES,game only,loose,5.58,7.28,7.99,0.71,1.88,APPLIED
Jack Nicklaus Golf - NES Game,NES,complete (cib),cib,19.99,7.28,26.99,19.71,5.92,APPLIED
Jackass The Game - PS2 Game,Playstation 2,game only,loose,18.52,32.76,25.99,-6.77,6.42,APPLIED
Jackass The Game - PS2 Game,Playstation 2,complete (cib),cib,34.83,32.76,47.99,15.23,11.47,APPLIED
Jackass The Game - PSP Game,PSP,game only,loose,15.00,18.43,20.99,2.56,5.08,APPLIED
Jackass The Game - PSP Game,PSP,complete (cib),cib,24.98,18.43,33.99,15.56,7.72,APPLIED
Jackie Chan's Action Kung Fu - NES Game,NES,game only,loose,88.34,99.33,119.99,20.66,27.87,APPLIED
Jackie Chan's Action Kung Fu - NES Game,NES,complete (cib),cib,516.03,99.33,696.99,597.66,160.45,APPLIED
Jackie Chan's Stunt Master - PS1 Game,Playstation,,,,,,,,NO_MATCH
Jade Cocoon Story of the Tamamayu - PS1 Game,Playstation,game only,loose,36.99,75.96,49.99,-25.97,11.25,APPLIED
Jade Cocoon Story of the Tamamayu - PS1 Game,Playstation,complete (cib),cib,68.58,75.96,92.99,17.03,21.41,APPLIED
James Pond - Sega Genesis Game,Sega Genesis,game only,loose,10.97,13.99,14.99,1.00,3.29,APPLIED
James Pond - Sega Genesis Game,Sega Genesis,complete (cib),cib,21.22,16.59,28.99,12.40,6.63,APPLIED
James Pond 2 Codename Robocod - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
James Pond 3 Operation Starfish - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
James Pond Codename Robocod - GBA Game,Gameboy Advance,game only,loose,10.14,9.69,13.99,4.30,3.14,APPLIED
James Pond Codename Robocod - GBA Game,Gameboy Advance,complete (cib),cib,24.99,9.69,33.99,24.30,7.71,APPLIED
Jaws - NES Game,NES,game only,loose,12.99,24.04,17.99,-6.05,4.18,APPLIED
Jaws - NES Game,NES,complete (cib),cib,76.97,24.04,103.99,79.95,23.70,APPLIED
Jaws Unleashed - PS2 Game,Playstation 2,game only,loose,8.55,12.65,11.99,-0.66,2.79,APPLIED
Jaws Unleashed - PS2 Game,Playstation 2,complete (cib),cib,12.80,12.65,17.99,5.34,4.37,APPLIED
Jeanne d'Arc - PSP Game,PSP,game only,loose,31.53,44.45,42.99,-1.46,9.91,APPLIED
Jeanne d'Arc - PSP Game,PSP,complete (cib),cib,44.60,44.45,60.99,16.54,14.32,APPLIED
Jeopardy - PS1 Game,Playstation,game only,loose,4.03,7.71,5.99,-1.72,1.49,APPLIED
Jeopardy - PS1 Game,Playstation,complete (cib),cib,6.70,7.71,9.99,2.28,2.70,APPLIED
Jeopardy - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Jeopardy Platinum Edition - Gameboy Game,Gameboy,,,,,,,,NO_MATCH
Jeopardy Sports Edition - Gameboy Game,Gameboy,,,,,,,,NO_MATCH
Jeopardy Teen Tournament - Gameboy Game,Gameboy,,,,,,,,NO_MATCH
Jeremy McGrath SuperCross 2000 - Gameboy Color Game,Gameboy Color,game only,loose,4.81,8.27,6.99,-1.28,1.68,APPLIED
Jeremy McGrath SuperCross 2000 - Gameboy Color Game,Gameboy Color,complete (cib),cib,18.24,8.27,24.99,16.72,5.73,APPLIED
Jeremy McGrath Supercross 2000 - PS1 Game,Playstation,game only,loose,4.55,5.49,6.99,1.50,1.94,APPLIED
Jeremy McGrath Supercross 2000 - PS1 Game,Playstation,complete (cib),cib,6.93,5.49,9.99,4.50,2.47,APPLIED
Jeremy McGrath Supercross 2000 - Sega Dreamcast Game,Sega Dreamcast,game only,loose,6.49,9.79,8.99,-0.80,1.94,APPLIED
Jeremy McGrath Supercross 2000 - Sega Dreamcast Game,Sega Dreamcast,complete (cib),cib,12.26,9.79,16.99,7.20,3.94,APPLIED
Jeremy McGrath Supercross 98 - PS1 Game,Playstation,game only,loose,4.08,5.30,5.99,0.69,1.44,APPLIED
Jeremy McGrath Supercross 98 - PS1 Game,Playstation,complete (cib),cib,7.74,5.30,10.99,5.69,2.63,APPLIED
Jeremy McGrath Supercross World - PS2 Game,Playstation 2,game only,loose,2.94,7.11,3.99,-3.12,0.63,APPLIED
Jeremy McGrath Supercross World - PS2 Game,Playstation 2,complete (cib),cib,5.94,7.11,8.99,1.88,2.49,APPLIED
Jersey Devil - PS1 Game,Playstation,game only,loose,39.99,66.50,53.99,-12.51,12.13,APPLIED
Jersey Devil - PS1 Game,Playstation,complete (cib),cib,79.95,66.50,107.99,41.49,24.61,APPLIED
Jet Force Gemini - Nintendo 64 Game,Nintendo 64,game only,loose,14.97,16.78,20.99,4.21,5.11,APPLIED
Jet Force Gemini - Nintendo 64 Game,Nintendo 64,complete (cib),cib,65.00,16.78,87.99,71.21,20.14,APPLIED
Jet Grind Radio - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Jet Grind Radio - Sega Dreamcast Game,Sega Dreamcast,,,,,,,,NO_MATCH
Jet Moto - PS1 Game,Playstation,game only,loose,4.43,10.22,5.99,-4.23,1.09,APPLIED
Jet Moto - PS1 Game,Playstation,complete (cib),cib,8.12,10.22,10.99,0.77,2.25,APPLIED
Jet Moto 2 - PS1 Game,Playstation,game only,loose,4.43,11.38,5.99,-5.39,1.09,APPLIED
Jet Moto 3 - PS1 Game,Playstation,,,,,,,,NO_MATCH
Jet X2O - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Jewel Master - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Jikandia: The Timeless Land - PSP Game,PSP,,,,,,,,NO_MATCH
Jim Henson's Muppets - Gameboy Color Game,Gameboy Color,game only,loose,7.99,12.33,10.99,-1.34,2.38,APPLIED
Jim Henson's Muppets - Gameboy Color Game,Gameboy Color,complete (cib),cib,23.50,12.33,31.99,19.66,7.26,APPLIED
Jimmy Neutron Attack of the Twonkies - Gamecube Game,Gamecube,game only,loose,8.29,9.98,11.99,2.01,3.05,APPLIED
Jimmy Neutron Attack of the Twonkies - Gamecube Game,Gamecube,complete (cib),cib,14.56,9.98,19.99,10.01,4.55,APPLIED
Jimmy Neutron Boy Genius - Gamecube Game,Gamecube,complete (cib),cib,13.42,13.41,18.99,5.58,4.72,APPLIED
Jimmy Neutron Boy Genius - PS2 Game,Playstation 2,complete (cib),cib,16.27,11.95,21.99,10.04,4.78,APPLIED
Joe and Mac - Gameboy Game,Gameboy,game only,loose,34.41,43.49,46.99,3.50,10.92,APPLIED
Joe and Mac - Gameboy Game,Gameboy,complete (cib),cib,339.50,43.49,458.99,415.50,105.88,APPLIED
Joe and Mac - NES Game,NES,game only,loose,19.47,28.97,26.99,-1.98,6.44,APPLIED
Joe and Mac - NES Game,NES,complete (cib),cib,96.81,28.97,130.99,102.02,30.08,APPLIED
Joe and Mac - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Joe and Mac - SNES Game,SNES,,,,,,,,NO_MATCH
Joe and Mac 2 Lost in the Tropics - SNES Game,SNES,,,,,,,,NO_MATCH
Joe Montana Football - Sega Genesis Game,Sega Genesis,complete (cib),cib,7.84,8.37,10.99,2.62,2.53,APPLIED
Joe Montana Football - Sega Master System Game,Sega Master System,complete (cib),cib,18.00,13.78,24.99,11.21,5.97,APPLIED
Joe Montana II Sports Talk Football - Sega Genesis Game,Sega Genesis,complete (cib),cib,8.40,8.92,11.99,3.07,2.94,APPLIED
John Elway's Quarterback - NES Game,NES,,,,,,,,NO_MATCH
John Madden Football '92 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
John Madden Football '93 [Championship Edition] - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Jonny Moseley Mad Trix - GBA Game,Gameboy Advance,game only,loose,5.45,5.71,7.99,2.28,2.01,APPLIED
Jonny Moseley Mad Trix - GBA Game,Gameboy Advance,complete (cib),cib,7.14,5.71,9.99,4.28,2.26,APPLIED
Jonny Moseley Mad Trix - PS2 Game,Playstation 2,complete (cib),cib,6.94,5.68,9.99,4.31,2.46,APPLIED
Jordan vs Bird One on One - NES Game,NES,,,,,,,,NO_MATCH
Journey to Silius - NES Game,NES,game only,loose,34.95,59.74,47.99,-11.75,11.35,APPLIED
Journey to Silius - NES Game,NES,complete (cib),cib,152.34,59.74,205.99,146.25,47.38,APPLIED
Joust - NES Game,NES,game only,loose,13.55,15.99,18.99,3.00,4.59,APPLIED
Joust - NES Game,NES,complete (cib),cib,39.19,14.49,52.99,38.50,11.96,APPLIED
JSRF Jet Set Radio Future - Xbox Game,Xbox,game only,loose,10.23,26.08,13.99,-12.09,3.05,APPLIED
JSRF Jet Set Radio Future - Xbox Game,Xbox,complete (cib),cib,13.58,26.08,18.99,-7.09,4.56,APPLIED
Judge Dredd - Gameboy Game,Gameboy,game only,loose,12.00,18.28,16.99,-1.29,4.20,APPLIED
Judge Dredd - Gameboy Game,Gameboy,complete (cib),cib,96.00,18.28,129.99,111.71,29.92,APPLIED
Judge Dredd - PS1 Game,Playstation,game only,loose,29.41,22.80,39.99,17.19,9.12,APPLIED
Judge Dredd - PS1 Game,Playstation,complete (cib),cib,49.99,22.80,67.99,45.19,15.73,APPLIED
Judge Dredd - SNES Game,SNES,,,,,,,,NO_MATCH
Judge Dredd Dredd vs Death - Gamecube Game,Gamecube,game only,loose,56.95,49.15,76.99,27.84,17.51,APPLIED
Judge Dredd Dredd vs Death - Gamecube Game,Gamecube,complete (cib),cib,80.00,49.15,108.99,59.84,25.53,APPLIED
Judge Dredd Dredd vs Death - PS2 Game,Playstation 2,game only,loose,29.41,43.81,39.99,-3.82,9.12,APPLIED
Judge Dredd Dredd vs Death - PS2 Game,Playstation 2,complete (cib),cib,49.99,43.81,67.99,24.18,15.73,APPLIED
Juggernaut - PS1 Game,Playstation,game only,loose,90.00,76.13,121.99,45.86,28.15,APPLIED
Juggernaut - PS1 Game,Playstation,complete (cib),cib,147.04,76.13,198.99,122.86,45.88,APPLIED
Juiced - PS2 Game,Playstation 2,complete (cib),cib,12.00,11.59,16.99,5.40,4.20,APPLIED
Juiced 2 Hot Import Nights - PS2 Game,Playstation 2,complete (cib),cib,12.99,12.43,17.99,5.56,4.18,APPLIED
Juiced 2 Hot Import Nights - PSP Game,PSP,game only,loose,11.61,13.23,15.99,2.76,3.62,APPLIED
Juiced 2 Hot Import Nights - PSP Game,PSP,complete (cib),cib,15.00,13.23,20.99,7.76,5.08,APPLIED
Juiced Eliminator - PSP Game,PSP,game only,loose,9.41,11.50,12.99,1.49,2.90,APPLIED
Juiced Eliminator - PSP Game,PSP,complete (cib),cib,16.03,11.50,21.99,10.49,5.02,APPLIED
Juka and the Monophonic Menace - GBA Game,Gameboy Advance,game only,loose,87.53,53.06,118.99,65.93,27.71,APPLIED
Juka and the Monophonic Menace - GBA Game,Gameboy Advance,complete (cib),cib,208.08,53.06,280.99,227.93,64.46,APPLIED
Jumper - PS2 Game,Playstation 2,complete (cib),cib,8.07,6.46,10.99,4.53,2.30,APPLIED
Jumping Flash - PS1 Game,Playstation,complete (cib),cib,117.50,75.64,158.99,83.35,36.58,APPLIED
Jumping Flash 2 - PS1 Game,Playstation,game only,loose,19.63,62.61,26.99,-35.62,6.28,APPLIED
Jumping Flash 2 - PS1 Game,Playstation,complete (cib),cib,49.99,62.61,67.99,5.38,15.73,APPLIED
JumpStart Dino Adventure Field Trip - Gameboy Color Game,Gameboy Color,,,,,,,,NO_MATCH
Jungle Strike - Gameboy Game,Gameboy,game only,loose,19.31,15.94,26.99,11.05,6.60,APPLIED
Jungle Strike - Gameboy Game,Gameboy,complete (cib),cib,60.00,15.94,81.99,66.05,19.31,APPLIED
Jurassic Park - Gameboy Game,Gameboy,game only,loose,15.75,18.98,21.99,3.01,5.30,APPLIED
Jurassic Park - Gameboy Game,Gameboy,complete (cib),cib,90.00,18.98,121.99,103.01,28.15,APPLIED
Jurassic Park - NES Game,NES,game only,loose,15.71,28.99,21.99,-7.00,5.34,APPLIED
Jurassic Park - NES Game,NES,complete (cib),cib,82.13,28.99,110.99,82.00,25.34,APPLIED
Jurassic Park - Sega Genesis Game,Sega Genesis,game only,loose,7.06,8.93,9.99,1.06,2.34,APPLIED
Jurassic Park - Sega Genesis Game,Sega Genesis,complete (cib),cib,21.72,8.93,29.99,21.06,7.10,APPLIED
Jurassic Park 2 The Chaos Continues - Gameboy Game,Gameboy,game only,loose,28.68,41.31,38.99,-2.32,8.88,APPLIED
Jurassic Park 2 The Chaos Continues - Gameboy Game,Gameboy,complete (cib),cib,134.99,41.31,182.99,141.68,42.39,APPLIED
Jurassic Park 2 The Chaos Continues - SNES Game,SNES,,,,,,,,NO_MATCH
Jurassic Park III: Dino AttackPAL  - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Just Cause - PS2 Game,Playstation 2,game only,loose,8.24,12.52,11.99,-0.53,3.10,APPLIED
Just Cause - PS2 Game,Playstation 2,complete (cib),cib,12.81,12.52,17.99,5.47,4.36,APPLIED
Just Dance - Wii Game,Wii,game only,loose,5.39,11.76,7.99,-3.77,2.07,APPLIED
Just Dance - Wii Game,Wii,complete (cib),cib,9.37,11.76,12.99,1.23,2.94,APPLIED
Just Dance 2 - Wii Game,Wii,game only,loose,5.39,9.25,7.99,-1.26,2.07,APPLIED
Just Dance 2 - Wii Game,Wii,complete (cib),cib,9.37,9.25,12.99,3.74,2.94,APPLIED
Just Dance 2014 - Wii Game,Wii,game only,loose,9.97,12.04,13.99,1.95,3.31,APPLIED
Just Dance 2014 - Wii Game,Wii,complete (cib),cib,12.86,12.04,17.99,5.95,4.31,APPLIED
Just Dance 2015 - Wii Game,Wii,game only,loose,11.09,9.66,14.99,5.33,3.17,APPLIED
Just Dance 2015 - Wii Game,Wii,complete (cib),cib,12.00,9.66,16.99,7.33,4.20,APPLIED
Just Dance 2016 - Wii Game,Wii,complete (cib),cib,14.99,17.58,20.99,3.41,5.09,APPLIED
Just Dance 2018 - Wii U Game,Wii U,game only,loose,10.50,20.57,14.99,-5.58,3.76,APPLIED
Just Dance 2018 - Wii U Game,Wii U,complete (cib),cib,10.81,20.57,14.99,-5.58,3.45,APPLIED
Just Dance 2019 - Wii U Game,Wii U,game only,loose,19.92,56.07,26.99,-29.08,5.99,APPLIED
Just Dance 2019 - Wii U Game,Wii U,complete (cib),cib,24.59,56.07,33.99,-22.08,8.11,APPLIED
Just Dance 2020 - Wii Game,Wii,game only,loose,29.99,57.24,40.99,-16.25,9.51,APPLIED
Just Dance 2020 - Wii Game,Wii,complete (cib),cib,32.21,57.24,43.99,-13.25,10.20,APPLIED
Just Dance 3 - Wii Game,Wii,complete (cib),cib,11.00,11.71,14.99,3.28,3.26,APPLIED
Just Dance 4 - Wii Game,Wii,game only,loose,12.00,11.42,16.99,5.57,4.20,APPLIED
Just Dance 4 - Wii Game,Wii,complete (cib),cib,13.96,11.42,18.99,7.57,4.18,APPLIED
Just Dance 4 - Wii U Game,Wii U,complete (cib),cib,10.11,11.73,13.99,2.26,3.17,APPLIED
Just Dance Disney Party - Wii Game,Wii,game only,loose,8.09,16.56,10.99,-5.57,2.28,APPLIED
Just Dance Disney Party - Wii Game,Wii,complete (cib),cib,11.00,16.56,14.99,-1.57,3.26,APPLIED
Just Dance Kids - Wii Game,Wii,game only,loose,6.41,10.32,8.99,-1.33,2.02,APPLIED
Just Dance Kids - Wii Game,Wii,complete (cib),cib,7.99,10.32,10.99,0.67,2.38,APPLIED
Just Dance Kids 2 - Wii Game,Wii,,,,,,,,NO_MATCH
Just Dance Kids 2014 - Wii Game,Wii,game only,loose,7.95,8.42,10.99,2.57,2.42,APPLIED
Just Dance Kids 2014 - Wii Game,Wii,complete (cib),cib,8.52,8.42,11.99,3.57,2.82,APPLIED
Just Dance: Disney Party 2 - Wii U Game,Wii U,game only,loose,6.99,11.31,9.99,-1.32,2.41,APPLIED
Just Dance: Disney Party 2 - Wii U Game,Wii U,complete (cib),cib,10.11,11.31,13.99,2.68,3.17,APPLIED
Justice League Chronicles - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Justice League Heroes - PS2 Game,Playstation 2,game only,loose,10.82,16.49,14.99,-1.50,3.44,APPLIED
Justice League Heroes - PS2 Game,Playstation 2,complete (cib),cib,16.39,16.49,22.99,6.50,5.63,APPLIED
Justice League Heroes - PSP Game,PSP,game only,loose,10.58,18.21,14.99,-3.22,3.68,APPLIED
Justice League Heroes - PSP Game,PSP,complete (cib),cib,14.99,18.21,20.99,2.78,5.09,APPLIED
Justice League Injustice for All - GBA Game,Gameboy Advance,game only,loose,10.89,13.50,14.99,1.49,3.37,APPLIED
Justice League Injustice for All - GBA Game,Gameboy Advance,complete (cib),cib,56.96,13.50,76.99,63.49,17.50,APPLIED
Justice League Task Force - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Justice League Task Force - SNES Game,SNES,,,,,,,,NO_MATCH
K-1 Grand Prix - PS1 Game,Playstation,game only,loose,14.99,16.97,20.99,4.02,5.09,APPLIED
K-1 Grand Prix - PS1 Game,Playstation,complete (cib),cib,31.50,16.97,42.99,26.02,9.94,APPLIED
K-1 Revenge - PS1 Game,Playstation,game only,loose,9.99,15.12,13.99,-1.13,3.29,APPLIED
K-1 Revenge - PS1 Game,Playstation,complete (cib),cib,11.35,15.12,15.99,0.87,3.88,APPLIED
Kabuki Quantum Fighter - NES Game,NES,game only,loose,28.88,31.54,38.99,7.45,8.68,APPLIED
Kabuki Quantum Fighter - NES Game,NES,complete (cib),cib,73.69,31.54,99.99,68.45,23.10,APPLIED
Kagero Deception II - PS1 Game,Playstation,game only,loose,23.61,64.39,31.99,-32.40,7.15,APPLIED
Kagero Deception II - PS1 Game,Playstation,complete (cib),cib,50.00,64.39,67.99,3.60,15.72,APPLIED
Kao Challengers - PSP Game,PSP,game only,loose,9.50,23.71,12.99,-10.72,2.81,APPLIED
Kao Challengers - PSP Game,PSP,complete (cib),cib,15.15,23.71,20.99,-2.72,4.93,APPLIED
Kao the Kangaroo - GBA Game,Gameboy Advance,game only,loose,12.00,15.88,16.99,1.11,4.20,APPLIED
Kao the Kangaroo - GBA Game,Gameboy Advance,complete (cib),cib,65.00,15.88,87.99,72.11,20.14,APPLIED
Kao the Kangaroo - Sega Dreamcast Game,Sega Dreamcast,game only,loose,49.99,135.98,67.99,-67.99,15.73,APPLIED
Kao the Kangaroo - Sega Dreamcast Game,Sega Dreamcast,complete (cib),cib,117.47,135.98,158.99,23.01,36.61,APPLIED
Kao the Kangaroo Round 2 - PS2 Game,Playstation 2,complete (cib),cib,15.29,20.10,20.99,0.89,4.79,APPLIED
Karaoke Revolution - PS2 Game,Playstation 2,game only,loose,3.93,7.75,5.99,-1.76,1.59,APPLIED
Karaoke Revolution - PS2 Game,Playstation 2,complete (cib),cib,7.49,7.75,10.99,3.24,2.88,APPLIED
Karaoke Revolution Country - PS2 Game,Playstation 2,game only,loose,4.56,9.41,6.99,-2.42,1.93,APPLIED
Karaoke Revolution Country - PS2 Game,Playstation 2,complete (cib),cib,7.52,9.41,10.99,1.58,2.85,APPLIED
Karaoke Revolution Party - PS2 Game,Playstation 2,game only,loose,6.33,6.56,8.99,2.43,2.10,APPLIED
Karaoke Revolution Party - PS2 Game,Playstation 2,complete (cib),cib,9.95,6.56,13.99,7.43,3.33,APPLIED
Karaoke Revolution Presents: American Idol - PS2 Game,Playstation 2,game only,loose,3.93,6.63,5.99,-0.64,1.59,APPLIED
Karaoke Revolution Presents: American Idol - PS2 Game,Playstation 2,complete (cib),cib,7.49,6.63,10.99,4.36,2.88,APPLIED
Karate Champ - NES Game,NES,game only,loose,7.53,8.40,10.99,2.59,2.84,APPLIED
Karate Champ - NES Game,NES,complete (cib),cib,35.00,8.40,47.99,39.59,11.30,APPLIED
Karnaaj Rally - GBA Game,Gameboy Advance,game only,loose,20.50,43.49,27.99,-15.50,6.38,APPLIED
Karnaaj Rally - GBA Game,Gameboy Advance,complete (cib),cib,44.59,43.49,60.99,17.50,14.33,APPLIED
Kartia Word of Fate - PS1 Game,Playstation,,,,,,,,NO_MATCH
Katamari Damacy - PS2 Game,Playstation 2,game only,loose,13.99,21.62,18.99,-2.63,4.15,APPLIED
Katamari Damacy - PS2 Game,Playstation 2,complete (cib),cib,18.76,21.62,25.99,4.37,6.18,APPLIED
Kelly Slater's Pro Surfer - Gamecube Game,Gamecube,game only,loose,8.00,7.70,10.99,3.29,2.37,APPLIED
Kelly Slater's Pro Surfer - Gamecube Game,Gamecube,complete (cib),cib,11.87,7.70,16.99,9.29,4.33,APPLIED
Kelly Slater's Pro Surfer - GBA Game,Gameboy Advance,complete (cib),cib,7.99,7.86,10.99,3.13,2.38,APPLIED
Kelly Slater's Pro Surfer - PS2 Game,Playstation 2,complete (cib),cib,9.21,10.62,12.99,2.37,3.10,APPLIED
Ken Griffey Jr Major League Baseball - SNES Game,SNES,,,,,,,,NO_MATCH
Ken Griffey Jr Presents Major League Baseball - Gameboy Game,Gameboy,game only,loose,7.60,7.54,10.99,3.45,2.77,APPLIED
Ken Griffey Jr Presents Major League Baseball - Gameboy Game,Gameboy,complete (cib),cib,43.34,7.54,58.99,51.45,13.64,APPLIED
Kendo Rage - SNES Game,SNES,,,,,,,,NO_MATCH
Kenka Bancho: Badass Rumble - PSP Game,PSP,,,,,,,,NO_MATCH
Kensei Sacred Fist - PS1 Game,Playstation,game only,loose,22.66,57.42,30.99,-26.43,7.13,APPLIED
Kensei Sacred Fist - PS1 Game,Playstation,complete (cib),cib,49.99,57.42,67.99,10.57,15.73,APPLIED
Kerplunk / Toss Across / Tip It - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Kessen - PS2 Game,Playstation 2,complete (cib),cib,8.82,8.99,11.99,3.00,2.52,APPLIED
Kessen 2 - PS2 Game,Playstation 2,game only,loose,6.01,13.70,8.99,-4.71,2.42,APPLIED
Kessen 2 - PS2 Game,Playstation 2,complete (cib),cib,8.82,13.70,11.99,-1.71,2.52,APPLIED
Kessen 3 - PS2 Game,Playstation 2,game only,loose,10.78,17.14,14.99,-2.15,3.48,APPLIED
Kessen 3 - PS2 Game,Playstation 2,complete (cib),cib,18.47,17.14,24.99,7.85,5.50,APPLIED
Kickle Cubicle - NES Game,NES,game only,loose,24.99,33.16,33.99,0.83,7.71,APPLIED
Kickle Cubicle - NES Game,NES,complete (cib),cib,76.28,33.16,102.99,69.83,23.42,APPLIED
Kid Icarus - NES Game,NES,game only,loose,26.03,29.00,35.99,6.99,8.62,APPLIED
Kid Icarus - NES Game,NES,complete (cib),cib,152.50,29.00,205.99,176.99,47.22,APPLIED
Kid's Cards - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Kill.Switch - PS2 Game,Playstation 2,game only,loose,7.43,7.54,10.99,3.45,2.94,APPLIED
Kill.Switch - PS2 Game,Playstation 2,complete (cib),cib,7.99,7.54,10.99,3.45,2.38,APPLIED
Killer 3D Pool - GBA Game,Gameboy Advance,complete (cib),cib,7.99,5.31,10.99,5.68,2.38,APPLIED
Killer 7 - Gamecube Game,Gamecube,game only,loose,51.17,71.30,69.99,-1.31,16.49,APPLIED
Killer 7 - Gamecube Game,Gamecube,complete (cib),cib,69.99,71.30,94.99,23.69,21.95,APPLIED
Killer Instinct - Gameboy Game,Gameboy,game only,loose,10.00,17.10,13.99,-3.11,3.28,APPLIED
Killer Instinct - Gameboy Game,Gameboy,complete (cib),cib,74.99,17.10,101.99,84.89,23.74,APPLIED
Killer Instinct - SNES Game,SNES,,,,,,,,NO_MATCH
Killer Instinct Gold - Nintendo 64 Game,Nintendo 64,game only,loose,32.57,54.13,43.99,-10.14,9.84,APPLIED
Killer Instinct Gold - Nintendo 64 Game,Nintendo 64,complete (cib),cib,116.20,54.13,156.99,102.86,35.94,APPLIED
Killer Loop - PS1 Game,Playstation,game only,loose,4.21,7.28,5.99,-1.29,1.31,APPLIED
Killer Loop - PS1 Game,Playstation,complete (cib),cib,11.95,7.28,16.99,9.71,4.25,APPLIED
Killzone Liberation - PSP Game,PSP,game only,loose,9.23,8.21,12.99,4.78,3.08,APPLIED
Killzone Liberation - PSP Game,PSP,complete (cib),cib,11.15,8.21,15.99,7.78,4.08,APPLIED
Kim Possible 3 - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Kim Possible What's the Switch - PS2 Game,Playstation 2,game only,loose,15.99,19.95,21.99,2.04,5.06,APPLIED
Kim Possible What's the Switch - PS2 Game,Playstation 2,complete (cib),cib,20.27,19.95,27.99,8.04,6.61,APPLIED
Kinetica - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
King Arthur - Gamecube Game,Gamecube,game only,loose,9.77,13.35,13.99,0.64,3.51,APPLIED
King Arthur - Gamecube Game,Gamecube,complete (cib),cib,17.38,13.35,23.99,10.64,5.61,APPLIED
King Arthur - PS2 Game,Playstation 2,game only,loose,9.99,13.43,13.99,0.56,3.29,APPLIED
King Arthur - PS2 Game,Playstation 2,complete (cib),cib,10.50,13.43,14.99,1.56,3.76,APPLIED
King of Dragons - SNES Game,SNES,,,,,,,,NO_MATCH
King of Fighters 2002 - PS2 Game,Playstation 2,game only,loose,20.70,36.99,27.99,-9.00,6.18,APPLIED
King of Fighters 2002 - PS2 Game,Playstation 2,complete (cib),cib,24.30,36.99,32.99,-4.00,7.43,APPLIED
King of Fighters 95 - PS1 Game,Playstation,game only,loose,16.00,45.52,21.99,-23.53,5.05,APPLIED
King of Fighters 95 - PS1 Game,Playstation,complete (cib),cib,31.65,45.52,42.99,-2.53,9.79,APPLIED
