product,console,variant,type,market_price,old_price,new_price,diff,profit,status
Pocahontas - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Pocket Pool - PSP Game,PSP,,,,,,,,NO_MATCH
Polaris SnoCross - PS1 Game,Playstation,,,,,,,,NO_MATCH
Pong The Next Level - Gameboy Color Game,Gameboy Color,,,,,,,,NO_MATCH
Pong The Next Level - PS1 Game,Playstation,,,,,,,,NO_MATCH
Populous - SNES Game,SNES,,,,,,,,NO_MATCH
Porky Pig's Haunted Holiday - SNES Game,SNES,,,,,,,,NO_MATCH
Portal Runner - Gameboy Color Game,Gameboy Color,,,,,,,,NO_MATCH
Power Play Sports Trivia - PS1 Game,Playstation,,,,,,,,NO_MATCH
Power Punch II - NES Game,NES,,,,,,,,NO_MATCH
Power Rangers Fighting Edition - SNES Game,SNES,,,,,,,,NO_MATCH
Power Rangers Lightspeed Rescue - Nintendo 64 Game,Nintendo 64,game only,loose,13.55,15.89,18.99,3.10,4.59,APPLIED
Power Rangers Lightspeed Rescue - Nintendo 64 Game,Nintendo 64,complete (cib),cib,69.54,94.99,93.99,-1.00,21.42,APPLIED
Powerpuff Girls - Nintendo 64 Game,Nintendo 64,,,,,,,,NO_MATCH
Predator 2 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Primal Rage - Gameboy Game,Gameboy,complete (cib),cib,103.04,140.99,139.99,-1.00,32.59,APPLIED
Primal Rage - SNES Game,SNES,,,,,,,,NO_MATCH
Prince of Persia - SNES Game,SNES,,,,,,,,NO_MATCH
Prince of Persia Arabian Nights - Sega Dreamcast Game,Sega Dreamcast,,,,,,,,NO_MATCH
Pro Fishing Challenge - Xbox Game,Xbox,,,,,,,,NO_MATCH
Pro Moves Soccer - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Pulse Racer - Xbox Game,Xbox,,,,,,,,NO_MATCH
Punch-Out [Classic Series] - NES Game,NES,,,,,,,,NO_MATCH
Punky Skunk - PS1 Game,Playstation,,,,,,,,NO_MATCH
Puppy Luv Spa and Resort - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Puzzle Challenge Crosswords and More - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Puzzle Challenge Crosswords and More - PSP Game,PSP,,,,,,,,NO_MATCH
Puzzle Guzzle - PSP Game,PSP,,,,,,,,NO_MATCH
Puzzle Scape - PSP Game,PSP,,,,,,,,NO_MATCH
Q*bert - Gameboy Color Game,Gameboy Color,,,,,,,,NO_MATCH
Q*bert - NES Game,NES,,,,,,,,NO_MATCH
Quad Desert Fury - GBA Game,Gameboy Advance,complete (cib),cib,9.86,12.99,13.99,1.00,3.42,APPLIED
Quarterback Attack with Mike Ditka - Sega Saturn Game,Sega Saturn,,,,,,,,NO_MATCH
R-Type Command - PSP Game,PSP,,,,,,,,NO_MATCH
R-Type III The Third Lightning - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Race Driver 2006 - PSP Game,PSP,,,,,,,,NO_MATCH
Rad Racer II - NES Game,NES,,,,,,,,NO_MATCH
Rainbow Six Critical Hour - Xbox Game,Xbox,,,,,,,,NO_MATCH
Rambo - NES Game,NES,,,,,,,,NO_MATCH
Rambo III - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Rapala Trophies - PSP Game,PSP,,,,,,,,NO_MATCH
Rastan Saga II - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Rave Master - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Ray Crisis - PS1 Game,Playstation,,,,,,,,NO_MATCH
Razor Freestyle Scooter - PS1 Game,Playstation,,,,,,,,NO_MATCH
RBI Baseball 3 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
RBI Baseball 93 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
RBI Baseball 94 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Red Zone - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Rescue Copter - PS1 Game,Playstation,,,,,,,,NO_MATCH
Rescue Heroes Billy Blazes - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Rescue Heroes Fire Frenzy - Gameboy Color Game,Gameboy Color,,,,,,,,NO_MATCH
Resident Evil 2 - Sega Dreamcast Game,Sega Dreamcast,complete (cib),cib,170.00,225.99,229.99,4.00,53.02,APPLIED
Resident Evil 2: Dual Shock Edition - PS1 Game,Playstation,,,,,,,,NO_MATCH
Resident Evil 3 Nemesis [2 Disc] - PS1 Game,Playstation,,,,,,,,NO_MATCH
Resident Evil Essentials - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Revenge of the Ninja - Sega CD Game,Sega CD,,,,,,,,NO_MATCH
Rhapsody A Musical Adventure - PS1 Game,Playstation,,,,,,,,NO_MATCH
Ridge Racer 2 - PSP Game,PSP,,,,,,,,NO_MATCH
Rings of Power - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Rippin' Riders Snowboarding - Sega Dreamcast Game,Sega Dreamcast,,,,,,,,NO_MATCH
Rise 2 Resurrection - PS1 Game,Playstation,game only,loose,8.53,15.07,11.99,-3.08,2.81,APPLIED
Rise 2 Resurrection - PS1 Game,Playstation,complete (cib),cib,22.51,47.99,30.99,-17.00,7.28,APPLIED
Rise of the Robots - SNES Game,SNES,,,,,,,,NO_MATCH
Risk / Battleship / Clue - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Risk Global Domination - PS2 Game,Playstation 2,complete (cib),cib,7.99,9.99,10.99,1.00,2.38,APPLIED
River City Ransom - NES Game,NES,,,,,,,,NO_MATCH
Riviera The Promised Land - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Road Runner - NES Game,NES,,,,,,,,NO_MATCH
Road Trip - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
RoadBlasters - Sega Genesis Game,Sega Genesis,complete (cib),cib,41.82,54.99,56.99,2.00,13.22,APPLIED
Robocop 3 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Robocop vs The Terminator - SNES Game,SNES,,,,,,,,NO_MATCH
Rock 'n Ball - NES Game,NES,,,,,,,,NO_MATCH
Rock 'n Roll Racing - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Rock 'n Roll Racing - SNES Game,SNES,,,,,,,,NO_MATCH
Rock em Sock em Robots Arena - PS1 Game,Playstation,,,,,,,,NO_MATCH
Rocket Knight Adventures - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Rocket Power Beach Bandits - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Rocket Power Zero Gravity Zone - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Rocko's Modern Life - SNES Game,SNES,,,,,,,,NO_MATCH
Rocky Balboa - PSP Game,PSP,complete (cib),cib,16.79,24.99,22.99,-2.00,5.23,APPLIED
Rocky Rodent - SNES Game,SNES,,,,,,,,NO_MATCH
Roger Clemens' MVP Baseball - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Rolling Thunder - NES Game,NES,,,,,,,,NO_MATCH
Rolling Thunder 2 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Rolling Thunder 3 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Rugby World Cup 95 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Rugrats Search for Reptar - PS1 Game,Playstation,game only,loose,10.97,17.08,14.99,-2.09,3.29,APPLIED
Run Saber - SNES Game,SNES,,,,,,,,NO_MATCH
Saint Sword - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Saiyuki Journey West - PS1 Game,Playstation,,,,,,,,NO_MATCH
Sammy Sosa High Heat Baseball 2001 - PS1 Game,Playstation,,,,,,,,NO_MATCH
Samurai Shodown - SNES Game,SNES,,,,,,,,NO_MATCH
Samurai Shodown V - Xbox Game,Xbox,,,,,,,,NO_MATCH
San Francisco Rush - Nintendo 64 Game,Nintendo 64,game only,loose,16.26,23.20,21.99,-1.21,4.79,APPLIED
San Francisco Rush - Nintendo 64 Game,Nintendo 64,complete (cib),cib,37.36,55.99,50.99,-5.00,11.85,APPLIED
Santa Claus Jr. Advance - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Saturday Night Slam Masters - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Saturday Night Slam Masters - SNES Game,SNES,,,,,,,,NO_MATCH
Scaler - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Scooby Doo Mystery - SNES Game,SNES,,,,,,,,NO_MATCH
Scooby-Doo Mystery - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Scrabble - PSP Game,PSP,,,,,,,,NO_MATCH
Sea-Doo Hydrocross - PS1 Game,Playstation,,,,,,,,NO_MATCH
Seaman [Mic Bundle] - Sega Dreamcast Game,Sega Dreamcast,,,,,,,,NO_MATCH
Secret of Evermore - SNES Game,SNES,,,,,,,,NO_MATCH
Secret of Mana - SNES Game,SNES,,,,,,,,NO_MATCH
Sega Rally Revo - PSP Game,PSP,,,,,,,,NO_MATCH
Sega Soccer Slam - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Separation Anxiety - SNES Game,SNES,,,,,,,,NO_MATCH
Serious Sam Next Encounter - PS2 Game,Playstation 2,complete (cib),cib,15.35,19.99,20.99,1.00,4.73,APPLIED
Shadow of Destiny - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Shadow of the Beast II - Sega CD Game,Sega CD,,,,,,,,NO_MATCH
Shadowrun - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Shadowrun - SNES Game,SNES,,,,,,,,NO_MATCH
Shaq Fu - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Shaq Fu - SNES Game,SNES,,,,,,,,NO_MATCH
Sheep Raider - PS1 Game,Playstation,,,,,,,,NO_MATCH
Shellshock - PS1 Game,Playstation,game only,loose,5.72,13.02,7.99,-5.03,1.74,APPLIED
Shellshock - PS1 Game,Playstation,complete (cib),cib,13.47,16.99,18.99,2.00,4.67,APPLIED
Sherlock Holmes & Sega Classics - Sega CD Game,Sega CD,,,,,,,,NO_MATCH
Sherlock Holmes Volume I - Sega CD Game,Sega CD,,,,,,,,NO_MATCH
Sherlock Holmes Volume II - Sega CD Game,Sega CD,,,,,,,,NO_MATCH
Shingen the Ruler - NES Game,NES,,,,,,,,NO_MATCH
Shining in the Darkness - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Shinobi - NES Game,NES,,,,,,,,NO_MATCH
Shinobi - PS2 Game,Playstation 2,complete (cib),cib,27.60,32.99,37.99,5.00,8.99,APPLIED
Shinobi III Return of the Ninja Master - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Shooting Range - NES Game,NES,,,,,,,,NO_MATCH
Short Order/Eggsplode - NES Game,NES,,,,,,,,NO_MATCH
Shrek Treasure Hunt - PS1 Game,Playstation,complete (cib),cib,9.00,10.99,12.99,2.00,3.31,APPLIED
Side Pocket - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Silent Hill Experience - PSP Game,PSP,,,,,,,,NO_MATCH
Silk Worm - NES Game,NES,,,,,,,,NO_MATCH
Silver Surfer - NES Game,NES,,,,,,,,NO_MATCH
SimCity - SNES Game,SNES,,,,,,,,NO_MATCH
SingStar Pop Vol. 2 - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Skate or Die 2 - NES Game,NES,,,,,,,,NO_MATCH
Ski and Shoot - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Skitchin - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Sky Gunner - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Skydiving Extreme - PS1 Game,Playstation,,,,,,,,NO_MATCH
Skylanders Giants - Wii U Game,Wii U,game only,loose,10.20,19.99,13.99,-6.00,3.08,APPLIED
Skylanders Giants - Wii U Game,Wii U,complete (cib),cib,24.99,25.99,33.99,8.00,7.71,APPLIED
SLAI Steel Lancer Arena International - PS2 Game,Playstation 2,game only,loose,14.97,20.35,20.99,0.64,5.11,APPLIED
SLAI Steel Lancer Arena International - PS2 Game,Playstation 2,complete (cib),cib,26.50,33.99,35.99,2.00,8.15,APPLIED
Slots - PS1 Game,Playstation,,,,,,,,NO_MATCH
Smart Bomb - PSP Game,PSP,,,,,,,,NO_MATCH
Smashing Drive - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Snoopy vs. the Red Baron - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Snoopy's Silly Sports - NES Game,NES,,,,,,,,NO_MATCH
Soccer Mania - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Soldier of Fortune - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Sonic Classics - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
South Park Rally - Sega Dreamcast Game,Sega Dreamcast,game only,loose,30.31,48.64,40.99,-7.65,9.19,APPLIED
South Park Rally - Sega Dreamcast Game,Sega Dreamcast,complete (cib),cib,47.96,67.99,64.99,-3.00,14.85,APPLIED
Space Invaders - SNES Game,SNES,,,,,,,,NO_MATCH
Space Raiders - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Spawn - Gameboy Color Game,Gameboy Color,,,,,,,,NO_MATCH
Spawn - SNES Game,SNES,,,,,,,,NO_MATCH
Spectral Souls - PSP Game,PSP,,,,,,,,NO_MATCH
Spectrobes: Origins - Wii Game,Wii,game only,loose,8.19,12.75,11.99,-0.76,3.15,APPLIED
Spectrobes: Origins - Wii Game,Wii,complete (cib),cib,14.65,20.99,19.99,-1.00,4.46,APPLIED
Speedball 2 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Speedy Gonzales Los Gatos Bandidos - SNES Game,SNES,,,,,,,,NO_MATCH
Spiderman - Nintendo 64 Game,Nintendo 64,,,,,,,,NO_MATCH
Spiderman Web of Shadows - PS2 Game,Playstation 2,game only,loose,12.61,17.29,17.99,0.70,4.56,APPLIED
Spiderman Web of Shadows - PS2 Game,Playstation 2,complete (cib),cib,17.99,25.99,24.99,-1.00,5.98,APPLIED
Spiderman X-Men Arcade's Revenge - SNES Game,SNES,,,,,,,,NO_MATCH
Splinter Cell Chaos Theory - PS2 Game,Playstation 2,game only,loose,9.00,12.24,12.99,0.75,3.31,APPLIED
Splinter Cell Chaos Theory - PS2 Game,Playstation 2,complete (cib),cib,11.78,16.99,15.99,-1.00,3.45,APPLIED
SpongeBob SquarePants Lights Camera Pants - Gamecube Game,Gamecube,complete (cib),cib,16.00,24.99,21.99,-3.00,5.05,APPLIED
SpongeBob's Atlantis SquarePantis - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
SpongeBob's Truth or Square - PSP Game,PSP,game only,loose,9.63,13.42,13.99,0.57,3.65,APPLIED
Sports Illustrated for Kids the Ultimate Triple Dare - Gameboy Game,Gameboy,,,,,,,,NO_MATCH
Sports Illustrated Golf Classic - Gameboy Game,Gameboy,,,,,,,,NO_MATCH
Sports Talk Baseball - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Spot Goes To Hollywood - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Spot: The Video Game - NES Game,NES,,,,,,,,NO_MATCH
Sprint Cars 2 Showdown at Eldora - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Spy Kids Challenger - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Spy vs. Spy - NES Game,NES,game only,loose,12.38,16.14,16.99,0.85,3.82,APPLIED
Spy vs. Spy - NES Game,NES,complete (cib),cib,56.33,74.99,76.99,2.00,18.13,APPLIED
Spyro Attack of the Rhynocs - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Spyro Orange The Cortex Conspiracy - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
SSX On Tour - PS2 Game,Playstation 2,complete (cib),cib,11.33,14.99,15.99,1.00,3.90,APPLIED
Stacked With Daniel Negreanu - Xbox Game,Xbox,,,,,,,,NO_MATCH
Star Control - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Star Fox - SNES Game,SNES,,,,,,,,NO_MATCH
Star Fox Zero & Star Fox Guard Bundle - Wii U Game,Wii U,,,,,,,,NO_MATCH
Star Ocean: Blue Sphere [Homebrew] - Gameboy Color Game,Gameboy Color,,,,,,,,NO_MATCH
Star Soldier - NES Game,NES,,,,,,,,NO_MATCH
Star Trek Encounters - PS2 Game,Playstation 2,complete (cib),cib,8.44,10.99,11.99,1.00,2.90,APPLIED
Star Tropics II: Zoda's Revenge - NES Game,NES,,,,,,,,NO_MATCH
Star Wars Battlefront II - PSP Game,PSP,game only,loose,12.31,15.28,16.99,1.71,3.89,APPLIED
Star Wars Battlefront II - PSP Game,PSP,complete (cib),cib,14.38,18.99,19.99,1.00,4.73,APPLIED
Star Wars Bounty Hunter - Gamecube Game,Gamecube,game only,loose,16.34,21.68,22.99,1.31,5.68,APPLIED
Star Wars Bounty Hunter - Gamecube Game,Gamecube,complete (cib),cib,19.99,24.99,26.99,2.00,5.92,APPLIED
Star Wars Clone Wars: Republic Heroes - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Star Wars Episode I Jedi Power Battles - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Star Wars Episode I Racer - Sega Dreamcast Game,Sega Dreamcast,complete (cib),cib,31.47,41.99,42.99,1.00,9.97,APPLIED
Star Wars Jedi Knight II: Jedi Outcast - Xbox Game,Xbox,complete (cib),cib,14.23,18.99,19.99,1.00,4.88,APPLIED
Star Wars Racer Revenge - PS2 Game,Playstation 2,game only,loose,10.88,14.14,14.99,0.85,3.38,APPLIED
Star Wars The Force Unleashed - PS2 Game,Playstation 2,game only,loose,7.05,11.46,9.99,-1.47,2.35,APPLIED
Star Wars The Force Unleashed - PS2 Game,Playstation 2,complete (cib),cib,10.29,11.99,13.99,2.00,2.99,APPLIED
Star X - GBA Game,Gameboy Advance,game only,loose,17.98,22.69,24.99,2.30,5.99,APPLIED
Steambot Chronicles: Battle Tournament - PSP Game,PSP,,,,,,,,NO_MATCH
Steel Empire - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Stormlord - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Street Fighter 2010 the Final Fight - NES Game,NES,,,,,,,,NO_MATCH
Street Fighter Alpha 2 - SNES Game,SNES,,,,,,,,NO_MATCH
Street Fighter Anniversary - PS2 Game,Playstation 2,game only,loose,13.50,18.39,18.99,0.60,4.64,APPLIED
Street Fighter Anniversary - PS2 Game,Playstation 2,complete (cib),cib,17.99,22.99,24.99,2.00,5.98,APPLIED
Street Fighter EX 2 Plus - PS1 Game,Playstation,,,,,,,,NO_MATCH
Street Fighter EX Plus Alpha - PS1 Game,Playstation,complete (cib),cib,47.89,66.99,64.99,-2.00,14.92,APPLIED
Street Fighter II - SNES Game,SNES,,,,,,,,NO_MATCH
Street Fighter II Turbo - SNES Game,SNES,,,,,,,,NO_MATCH
Street Fighter III 3rd Strike: Fight for the Future - Sega Dreamcast Game,Sega Dreamcast,,,,,,,,NO_MATCH
Street Jam Basketball - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Street Sk8er 2 - PS1 Game,Playstation,,,,,,,,NO_MATCH
Street Smart - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Strider - NES Game,NES,,,,,,,,NO_MATCH
Strider - Sega Genesis Game,Sega Genesis,game only,loose,16.48,21.76,22.99,1.23,5.54,APPLIED
Strike Point - PS1 Game,Playstation,,,,,,,,NO_MATCH
Stunt Race FX - SNES Game,SNES,,,,,,,,NO_MATCH
Sub Terrania - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Sum of All Fears - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Summer Challenge - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Summon Night Swordcraft Story 2 - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Sunset Riders - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Sunset Riders - SNES Game,SNES,,,,,,,,NO_MATCH
Super Adventure Island II - SNES Game,SNES,,,,,,,,NO_MATCH
Super Black Bass - SNES Game,SNES,,,,,,,,NO_MATCH
Super Bomberman 2 - SNES Game,SNES,,,,,,,,NO_MATCH
Super Bonk - SNES Game,SNES,,,,,,,,NO_MATCH
Super Bubble Pop - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Super Bubble Pop - PS1 Game,Playstation,,,,,,,,NO_MATCH
Super Caesar's Palace - SNES Game,SNES,,,,,,,,NO_MATCH
Super Castlevania IV - SNES Game,SNES,,,,,,,,NO_MATCH
Super Collapse II - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Super Dodge Ball - NES Game,NES,,,,,,,,NO_MATCH
Super Double Dragon - SNES Game,SNES,,,,,,,,NO_MATCH
Super Ghouls 'N Ghosts - GBA Game,Gameboy Advance,game only,loose,58.42,77.27,78.99,1.72,17.98,APPLIED
Super Ghouls 'N Ghosts - GBA Game,Gameboy Advance,complete (cib),cib,129.01,165.99,174.99,9.00,40.61,APPLIED
Super Ghouls 'N Ghosts - SNES Game,SNES,,,,,,,,NO_MATCH
Super Glove Ball - NES Game,NES,,,,,,,,NO_MATCH
Super High Impact - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Super Mario All-Stars - SNES Game,SNES,,,,,,,,NO_MATCH
Super Mario All-stars and Super Mario World - SNES Game,SNES,,,,,,,,NO_MATCH
Super Mario All-Stars Limited Edition - Wii Game,Wii,,,,,,,,NO_MATCH
Super Mario Ball - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Super Mario Bros 3 - NES Game,NES,game only,loose,17.64,28.93,23.99,-4.94,5.35,APPLIED
Super Mario Bros 3 - NES Game,NES,complete (cib),cib,77.38,107.99,104.99,-3.00,24.27,APPLIED
Super Mario Kart - SNES Game,SNES,,,,,,,,NO_MATCH
Super Mario Land 2 - Gameboy Game,Gameboy,game only,loose,22.80,27.55,30.99,3.44,6.99,APPLIED
Super Mario Land 2 - Gameboy Game,Gameboy,complete (cib),cib,92.12,125.99,124.99,-1.00,28.95,APPLIED
Super Mario RPG - SNES Game,SNES,,,,,,,,NO_MATCH
Super Mario World - SNES Game,SNES,,,,,,,,NO_MATCH
Super Mario World 2 Yoshi's Island - SNES Game,SNES,,,,,,,,NO_MATCH
Super Metroid - SNES Game,SNES,,,,,,,,NO_MATCH
Super Monaco GP II - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Super Ninja Boy - SNES Game,SNES,,,,,,,,NO_MATCH
Super Nova - SNES Game,SNES,,,,,,,,NO_MATCH
Super Off Road - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Super Off Road - SNES Game,SNES,,,,,,,,NO_MATCH
Super PickUps - Wii Game,Wii,,,,,,,,NO_MATCH
Super Pinball Behind the Mask - SNES Game,SNES,,,,,,,,NO_MATCH
Super Play Action Football - SNES Game,SNES,,,,,,,,NO_MATCH
Super Punch Out - SNES Game,SNES,,,,,,,,NO_MATCH
Super R-Type - SNES Game,SNES,,,,,,,,NO_MATCH
Super Scope 6 - SNES Game,SNES,,,,,,,,NO_MATCH
Super Scrabble - Gameboy Game,Gameboy,,,,,,,,NO_MATCH
Super Shot Soccer - PS1 Game,Playstation,,,,,,,,NO_MATCH
Super Smash TV - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Super Smash TV - SNES Game,SNES,,,,,,,,NO_MATCH
Super Star Wars - SNES Game,SNES,,,,,,,,NO_MATCH
Super Star Wars Empire Strikes Back - SNES Game,SNES,,,,,,,,NO_MATCH
Super Star Wars Return of the Jedi - SNES Game,SNES,,,,,,,,NO_MATCH
Super Street Fighter II - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Super Street Fighter II - SNES Game,SNES,,,,,,,,NO_MATCH
Super Swing Golf Season 2 - Wii Game,Wii,,,,,,,,NO_MATCH
Super Team Games - NES Game,NES,,,,,,,,NO_MATCH
Super Turrican - SNES Game,SNES,,,,,,,,NO_MATCH
Supercross - PS1 Game,Playstation,game only,loose,5.61,7.03,7.99,0.96,1.85,APPLIED
Supercross - PS1 Game,Playstation,complete (cib),cib,11.09,9.99,14.99,5.00,3.17,APPLIED
Supercross 2000 - PS1 Game,Playstation,complete (cib),cib,7.77,9.99,10.99,1.00,2.60,APPLIED
Supercross Circuit - PS1 Game,Playstation,,,,,,,,NO_MATCH
Superman - NES Game,NES,,,,,,,,NO_MATCH
Suzuki Super-Bikes II Riding Challenge - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Swashbucklers - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Sword of Sodan - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Sword of Vermilion - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Taboo the Sixth Sense - NES Game,NES,,,,,,,,NO_MATCH
Tail of the Sun - PS1 Game,Playstation,,,,,,,,NO_MATCH
Tales of Destiny - PS1 Game,Playstation,game only,loose,74.99,171.00,101.99,-69.01,23.74,APPLIED
Tales of Destiny - PS1 Game,Playstation,complete (cib),cib,125.00,242.99,168.99,-74.00,38.79,APPLIED
TaleSpin - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Tall Infinity - PS1 Game,Playstation,,,,,,,,NO_MATCH
Task Force Harrier - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Taz-Mania - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Taz-Mania - SNES Game,SNES,,,,,,,,NO_MATCH
Techno Cop - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Tecmo Secret of the Stars - SNES Game,SNES,,,,,,,,NO_MATCH
Tecmo Super Bowl - PS1 Game,Playstation,,,,,,,,NO_MATCH
Tecmo Super Bowl - Sega Genesis Game,Sega Genesis,complete (cib),cib,17.69,24.99,23.99,-1.00,5.30,APPLIED
Tecmo Super Bowl - SNES Game,SNES,,,,,,,,NO_MATCH
Tecmo Super Hockey - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Tecmo Super NBA Basketball - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Teen Titans 2 - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Teenage Mutant Ninja Turtles Hyperstone Heist - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Teenage Mutant Ninja Turtles II Back from the Sewers - Gameboy Game,Gameboy,,,,,,,,NO_MATCH
Teenage Mutant Ninja Turtles III Radical Rescue - Gameboy Game,Gameboy,,,,,,,,NO_MATCH
Teenage Mutant Ninja Turtles III The Manhattan Project - NES Game,NES,,,,,,,,NO_MATCH
Teenage Mutant Ninja Turtles IV Turtles in Time - SNES Game,SNES,,,,,,,,NO_MATCH
Teenage Mutant Ninja Turtles Tournament Fighters - SNES Game,SNES,,,,,,,,NO_MATCH
Ten Pin Alley - Sega Saturn Game,Sega Saturn,,,,,,,,NO_MATCH
Tenchu 3 Wrath of Heaven - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Test Drive 2001 - Gameboy Color Game,Gameboy Color,,,,,,,,NO_MATCH
Test Drive Cycles - Gameboy Color Game,Gameboy Color,,,,,,,,NO_MATCH
Test Drive Eve of Destruction - Xbox Game,Xbox,,,,,,,,NO_MATCH
Test Drive Off Road Wide Open - Xbox Game,Xbox,,,,,,,,NO_MATCH
Tetris 2 - SNES Game,SNES,,,,,,,,NO_MATCH
Tetris and Dr. Mario - SNES Game,SNES,,,,,,,,NO_MATCH
Tetris Attack - SNES Game,SNES,,,,,,,,NO_MATCH
