product,console,variant,type,market_price,old_price,new_price,diff,profit,status
WCW Backstage Assault - PS1 Game,Playstation,game only,loose,9.89,14.50,13.99,-0.51,3.39,APPLIED
WCW Mayhem - Nintendo 64 Game,Nintendo 64,game only,loose,8.62,10.50,11.99,1.49,2.72,APPLIED
WCW Mayhem - Nintendo 64 Game,Nintendo 64,complete (cib),cib,30.78,10.50,41.99,31.49,9.69,APPLIED
WCW Mayhem - PS1 Game,Playstation,game only,loose,6.75,12.73,9.99,-2.74,2.65,APPLIED
WCW Mayhem - PS1 Game,Playstation,complete (cib),cib,9.95,12.73,13.99,1.26,3.33,APPLIED
WCW Nitro - PS1 Game,Playstation,game only,loose,6.31,10.28,8.99,-1.29,2.12,APPLIED
WCW Nitro - PS1 Game,Playstation,complete (cib),cib,10.87,10.28,14.99,4.71,3.39,APPLIED
WCW The Main Event - Gameboy Game,Gameboy,game only,loose,40.00,42.08,54.99,12.91,13.10,APPLIED
WCW The Main Event - Gameboy Game,Gameboy,complete (cib),cib,243.75,42.08,329.99,287.91,76.37,APPLIED
WCW vs NWO Revenge - Nintendo 64 Game,Nintendo 64,game only,loose,13.03,14.31,17.99,3.68,4.14,APPLIED
WCW vs NWO Revenge - Nintendo 64 Game,Nintendo 64,complete (cib),cib,49.99,14.31,67.99,53.68,15.73,APPLIED
WCW vs NWO World Tour - Nintendo 64 Game,Nintendo 64,game only,loose,6.57,10.19,8.99,-1.20,1.86,APPLIED
WCW vs NWO World Tour - Nintendo 64 Game,Nintendo 64,complete (cib),cib,48.71,10.19,65.99,55.80,15.07,APPLIED
WCW World Championship Wrestling - NES Game,NES,,,,,,,,NO_MATCH
Weakest Link - PS1 Game,Playstation,game only,loose,4.14,9.88,5.99,-3.89,1.38,APPLIED
Weakest Link - PS1 Game,Playstation,complete (cib),cib,7.77,9.88,10.99,1.11,2.60,APPLIED
WeaponLord - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Werewolf - NES Game,NES,game only,loose,20.92,21.65,28.99,7.34,6.93,APPLIED
Werewolf - NES Game,NES,complete (cib),cib,94.99,21.65,128.99,107.34,29.96,APPLIED
Whac-A-Mole - GBA Game,Gameboy Advance,game only,loose,3.83,5.02,5.99,0.97,1.69,APPLIED
Whac-A-Mole - GBA Game,Gameboy Advance,complete (cib),cib,6.88,5.02,9.99,4.97,2.52,APPLIED
Whacked - Xbox Game,Xbox,game only,loose,23.99,27.27,32.99,5.72,7.74,APPLIED
Whacked - Xbox Game,Xbox,complete (cib),cib,29.66,27.27,40.99,13.72,9.84,APPLIED
What Did I Do to Deserve This My Lord 2 - PSP Game,PSP,game only,loose,13.92,23.65,18.99,-4.66,4.22,APPLIED
What Did I Do to Deserve This My Lord 2 - PSP Game,PSP,complete (cib),cib,25.86,23.65,34.99,11.34,7.82,APPLIED
Wheel of Fortune - PS1 Game,Playstation,game only,loose,3.75,7.35,5.99,-1.36,1.77,APPLIED
Wheel of Fortune - PS1 Game,Playstation,complete (cib),cib,6.98,7.35,9.99,2.64,2.42,APPLIED
Wheel of Fortune - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Wheel of Fortune - Sega Genesis Game,Sega Genesis,game only,loose,3.47,7.25,4.99,-2.26,1.08,APPLIED
Wheel of Fortune - Sega Genesis Game,Sega Genesis,complete (cib),cib,10.24,7.25,13.99,6.74,3.04,APPLIED
Wheel of Fortune 2nd Edition - PS1 Game,Playstation,,,,,,,,NO_MATCH
Where in the World is Carmen Sandiego - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Where in the World is Carmen Sandiego - Sega Master System Game,Sega Master System,game only,loose,9.99,14.49,13.99,-0.50,3.29,APPLIED
Where in the World is Carmen Sandiego - Sega Master System Game,Sega Master System,complete (cib),cib,21.78,14.49,29.99,15.50,7.04,APPLIED
Where in Time is Carmen Sandiego - NES Game,NES,,,,,,,,NO_MATCH
Where in Time is Carmen Sandiego - Sega Genesis Game,Sega Genesis,game only,loose,11.49,13.67,15.99,2.32,3.74,APPLIED
Where in Time is Carmen Sandiego - Sega Genesis Game,Sega Genesis,complete (cib),cib,27.86,13.67,37.99,24.32,8.73,APPLIED
Where's Waldo - NES Game,NES,,,,,,,,NO_MATCH
Whiplash - PS2 Game,Playstation 2,game only,loose,18.30,27.55,24.99,-2.56,5.67,APPLIED
Whiplash - PS2 Game,Playstation 2,complete (cib),cib,30.81,27.55,41.99,14.44,9.66,APPLIED
Whiplash - Xbox Game,Xbox,game only,loose,13.23,19.27,17.99,-1.28,3.94,APPLIED
Whiplash - Xbox Game,Xbox,complete (cib),cib,23.68,19.27,31.99,12.72,7.08,APPLIED
Whirl Tour - PS2 Game,Playstation 2,complete (cib),cib,6.23,6.40,8.99,2.59,2.20,APPLIED
Whiteout - PS2 Game,Playstation 2,game only,loose,11.54,20.44,15.99,-4.45,3.69,APPLIED
Whiteout - PS2 Game,Playstation 2,complete (cib),cib,15.00,20.44,20.99,0.55,5.08,APPLIED
Who Framed Roger Rabbit - Gameboy Game,Gameboy,game only,loose,22.65,26.62,30.99,4.37,7.14,APPLIED
Who Framed Roger Rabbit - Gameboy Game,Gameboy,complete (cib),cib,162.48,26.62,219.99,193.37,50.83,APPLIED
Who Framed Roger Rabbit - NES Game,NES,,,,,,,,NO_MATCH
Who Wants To Be A Millionaire 2nd Edition - PS1 Game,Playstation,game only,loose,4.31,5.26,5.99,0.73,1.21,APPLIED
Who Wants To Be A Millionaire 2nd Edition - PS1 Game,Playstation,complete (cib),cib,7.68,5.26,10.99,5.73,2.69,APPLIED
Who Wants To Be A Millionaire 3rd Edition - PS1 Game,Playstation,game only,loose,4.14,8.49,5.99,-2.50,1.38,APPLIED
Who Wants To Be A Millionaire 3rd Edition - PS1 Game,Playstation,complete (cib),cib,6.71,8.49,9.99,1.50,2.69,APPLIED
Whomp 'Em - NES Game,NES,,,,,,,,NO_MATCH
Wii Music - Wii Game,Wii,,,,,,,,NO_MATCH
Wii Party - Wii Game,Wii,game only,loose,25.99,63.99,35.99,-28.00,8.66,APPLIED
Wii Party - Wii Game,Wii,complete (cib),cib,27.83,63.99,37.99,-26.00,8.76,APPLIED
Wii Party U - Wii U Game,Wii U,game only,loose,8.89,73.10,12.99,-60.11,3.42,APPLIED
Wii Party U - Wii U Game,Wii U,complete (cib),cib,10.00,73.10,13.99,-59.11,3.28,APPLIED
Wii Play - Wii Game,Wii,game only,loose,8.15,9.15,11.99,2.84,3.19,APPLIED
Wii Play - Wii Game,Wii,complete (cib),cib,8.25,9.15,11.99,2.84,3.09,APPLIED
Wii Play Motion - Wii Game,Wii,game only,loose,19.99,25.42,26.99,1.57,5.92,APPLIED
Wii Play Motion - Wii Game,Wii,complete (cib),cib,24.95,25.42,33.99,8.57,7.75,APPLIED
Wii Sports - Wii Game,Wii,game only,loose,28.98,28.48,39.99,11.51,9.55,APPLIED
Wii Sports - Wii Game,Wii,complete (cib),cib,30.56,28.48,41.99,13.51,9.91,APPLIED
Wii Sports Club - Wii U Game,Wii U,game only,loose,79.31,91.72,107.99,16.27,25.25,APPLIED
Wii Sports Club - Wii U Game,Wii U,complete (cib),cib,80.00,91.72,108.99,17.27,25.53,APPLIED
Wii Sports Resort - Wii Game,Wii,complete (cib),cib,37.44,45.24,50.99,5.75,11.77,APPLIED
Wild 9 - PS1 Game,Playstation,game only,loose,11.18,16.61,15.99,-0.62,4.05,APPLIED
Wild 9 - PS1 Game,Playstation,complete (cib),cib,18.52,16.61,25.99,9.38,6.42,APPLIED
Wild Arms - PS1 Game,Playstation,game only,loose,24.29,56.98,32.99,-23.99,7.44,APPLIED
Wild Arms - PS1 Game,Playstation,complete (cib),cib,59.84,56.98,80.99,24.01,18.50,APPLIED
Wild Arms 3 - PS2 Game,Playstation 2,complete (cib),cib,19.99,19.00,26.99,7.99,5.92,APPLIED
Wild Arms 5 - PS2 Game,Playstation 2,game only,loose,85.91,164.35,115.99,-48.36,26.42,APPLIED
Wild Arms 5 - PS2 Game,Playstation 2,complete (cib),cib,137.80,164.35,186.99,22.64,43.47,APPLIED
Wild Arms XF - PSP Game,PSP,game only,loose,24.07,66.22,32.99,-33.23,7.66,APPLIED
Wild Arms XF - PSP Game,PSP,complete (cib),cib,50.00,66.22,67.99,1.77,15.72,APPLIED
Wild Gunman - NES Game,NES,game only,loose,45.50,58.99,61.99,3.00,14.39,APPLIED
Wild Gunman - NES Game,NES,complete (cib),cib,249.26,58.99,336.99,278.00,77.66,APPLIED
Wild Thornberry's Rambler - Gameboy Color Game,Gameboy Color,,,,,,,,NO_MATCH
Wild Wild Racing - PS2 Game,Playstation 2,game only,loose,8.87,9.44,11.99,2.55,2.47,APPLIED
Wild Wild Racing - PS2 Game,Playstation 2,complete (cib),cib,11.00,9.44,14.99,5.55,3.26,APPLIED
Willow - NES Game,NES,complete (cib),cib,73.99,28.96,99.99,71.03,22.80,APPLIED
Win Lose or Draw - NES Game,NES,,,,,,,,NO_MATCH
Winback 2 Project Poseidon - PS2 Game,Playstation 2,game only,loose,7.59,30.78,10.99,-19.79,2.78,APPLIED
Winback 2 Project Poseidon - PS2 Game,Playstation 2,complete (cib),cib,24.99,30.78,33.99,3.21,7.71,APPLIED
Winback Covert Operations - Nintendo 64 Game,Nintendo 64,game only,loose,24.99,22.77,33.99,11.22,7.71,APPLIED
Winback Covert Operations - Nintendo 64 Game,Nintendo 64,complete (cib),cib,59.99,22.77,80.99,58.22,18.35,APPLIED
Wing Commander Prophecy - GBA Game,Gameboy Advance,game only,loose,15.93,12.30,21.99,9.69,5.12,APPLIED
Wing Commander Prophecy - GBA Game,Gameboy Advance,complete (cib),cib,19.95,12.30,26.99,14.69,5.96,APPLIED
Wings of War - Xbox Game,Xbox,game only,loose,5.66,9.77,7.99,-1.78,1.80,APPLIED
Wings of War - Xbox Game,Xbox,complete (cib),cib,9.27,9.77,12.99,3.22,3.04,APPLIED
Wings of Wor - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Winnie the Pooh Preschool - PS1 Game,Playstation,,,,,,,,NO_MATCH
Winning Eleven 6 - PS2 Game,Playstation 2,game only,loose,7.99,13.41,10.99,-2.42,2.38,APPLIED
Winning Eleven 6 - PS2 Game,Playstation 2,complete (cib),cib,13.99,13.41,18.99,5.58,4.15,APPLIED
Winning Eleven 8 - PS2 Game,Playstation 2,game only,loose,7.36,10.91,9.99,-0.92,2.04,APPLIED
Winning Eleven 8 - PS2 Game,Playstation 2,complete (cib),cib,11.66,10.91,15.99,5.08,3.57,APPLIED
Winning Eleven 9 - PS2 Game,Playstation 2,game only,loose,11.01,17.84,14.99,-2.85,3.25,APPLIED
Winning Eleven 9 - PS2 Game,Playstation 2,complete (cib),cib,17.99,17.84,24.99,7.15,5.98,APPLIED
Winter Heat - Sega Saturn Game,Sega Saturn,game only,loose,42.67,79.92,57.99,-21.93,13.34,APPLIED
Winter Heat - Sega Saturn Game,Sega Saturn,complete (cib),cib,102.80,79.92,138.99,59.07,31.86,APPLIED
Winter Olympics - Sega Master System Game,Sega Master System,complete (cib),cib,59.47,29.73,80.99,51.26,18.87,APPLIED
Winx Club - GBA Game,Gameboy Advance,game only,loose,18.99,22.88,25.99,3.11,5.95,APPLIED
Winx Club - GBA Game,Gameboy Advance,complete (cib),cib,26.94,22.88,36.99,14.11,8.68,APPLIED
Winx Club Join the Club - PSP Game,PSP,game only,loose,48.14,23.17,64.99,41.82,14.67,APPLIED
Winx Club Join the Club - PSP Game,PSP,complete (cib),cib,72.21,23.17,97.99,74.82,22.64,APPLIED
Winx Club Quest for the Codex - GBA Game,Gameboy Advance,game only,loose,18.13,18.34,24.99,6.65,5.84,APPLIED
Winx Club Quest for the Codex - GBA Game,Gameboy Advance,complete (cib),cib,39.99,18.34,53.99,35.65,12.13,APPLIED
Wipeout - Nintendo 64 Game,Nintendo 64,game only,loose,13.73,17.28,18.99,1.71,4.41,APPLIED
Wipeout - Nintendo 64 Game,Nintendo 64,complete (cib),cib,42.23,17.28,57.99,40.71,13.78,APPLIED
Wipeout - PS1 Game,Playstation,game only,loose,17.49,19.86,23.99,4.13,5.50,APPLIED
Wipeout - PS1 Game,Playstation,complete (cib),cib,23.53,19.86,31.99,12.13,7.23,APPLIED
Wipeout - Sega Saturn Game,Sega Saturn,game only,loose,19.36,23.98,26.99,3.01,6.55,APPLIED
Wipeout - Sega Saturn Game,Sega Saturn,complete (cib),cib,38.67,23.98,52.99,29.01,12.48,APPLIED
Wipeout 3 - PS1 Game,Playstation,game only,loose,4.70,23.01,6.99,-16.02,1.79,APPLIED
Wipeout 3 - PS1 Game,Playstation,complete (cib),cib,8.74,23.01,11.99,-11.02,2.60,APPLIED
Wipeout Fusion - PS2 Game,Playstation 2,game only,loose,8.14,14.23,10.99,-3.24,2.23,APPLIED
Wipeout Fusion - PS2 Game,Playstation 2,complete (cib),cib,12.54,14.23,16.99,2.76,3.66,APPLIED
Wipeout Pulse - PSP Game,PSP,game only,loose,14.97,14.46,20.99,6.53,5.11,APPLIED
Wipeout Pulse - PSP Game,PSP,complete (cib),cib,18.94,14.46,25.99,11.53,6.00,APPLIED
Wipeout Pure - PSP Game,PSP,game only,loose,7.00,5.79,9.99,4.20,2.40,APPLIED
Wipeout Pure - PSP Game,PSP,complete (cib),cib,10.00,5.79,13.99,8.20,3.28,APPLIED
Without Warning - PS2 Game,Playstation 2,game only,loose,8.90,18.98,12.99,-5.99,3.41,APPLIED
Without Warning - PS2 Game,Playstation 2,complete (cib),cib,11.04,18.98,14.99,-3.99,3.22,APPLIED
Without Warning - Xbox Game,Xbox,game only,loose,8.05,8.09,10.99,2.90,2.32,APPLIED
Without Warning - Xbox Game,Xbox,complete (cib),cib,8.38,8.09,11.99,3.90,2.96,APPLIED
Wizardry V Heart of the Maelstrom - SNES Game,SNES,,,,,,,,NO_MATCH
Wizardry: Knight of Diamonds Second Scenario - NES Game,NES,,,,,,,,NO_MATCH
Wizardry: Proving Grounds of the Mad Overlord - NES Game,NES,,,,,,,,NO_MATCH
Wizards and Warriors - NES Game,NES,game only,loose,6.60,14.14,8.99,-5.15,1.83,APPLIED
Wizards and Warriors - NES Game,NES,complete (cib),cib,35.95,14.14,48.99,34.85,11.32,APPLIED
Wizards and Warriors III Kuros Visions of Power - NES Game,NES,,,,,,,,NO_MATCH
Wolfenstein 3D - GBA Game,Gameboy Advance,game only,loose,24.99,37.63,33.99,-3.64,7.71,APPLIED
Wolfenstein 3D - GBA Game,Gameboy Advance,complete (cib),cib,65.00,37.63,87.99,50.36,20.14,APPLIED
Wolverine - NES Game,NES,,,,,,,,NO_MATCH
Wonder Boy - Sega Master System Game,Sega Master System,game only,loose,28.59,39.86,38.99,-0.87,8.97,APPLIED
Wonder Boy - Sega Master System Game,Sega Master System,complete (cib),cib,54.83,39.86,74.99,35.13,17.69,APPLIED
Wonder Boy III the Dragon's Trap - Sega Master System Game,Sega Master System,game only,loose,28.59,51.88,38.99,-12.89,8.97,APPLIED
Wonder Boy III the Dragon's Trap - Sega Master System Game,Sega Master System,complete (cib),cib,54.83,51.88,74.99,23.11,17.69,APPLIED
Wonder Boy in Monster Land - Sega Master System Game,Sega Master System,game only,loose,20.00,38.16,27.99,-10.17,6.88,APPLIED
Wonder Boy in Monster Land - Sega Master System Game,Sega Master System,complete (cib),cib,45.09,38.16,60.99,22.83,13.83,APPLIED
Wonder Boy in Monster World - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Wonder Dog - Sega CD Game,Sega CD,game only,loose,22.96,49.52,31.99,-17.53,7.80,APPLIED
Wonder Dog - Sega CD Game,Sega CD,complete (cib),cib,109.44,49.52,147.99,98.47,33.96,APPLIED
Wonderful 101 - Wii U Game,Wii U,game only,loose,9.01,16.85,12.99,-3.86,3.30,APPLIED
Woody Woodpecker in Crazy Castle 5PAL  - GBA Game,Gameboy Advance,game only,loose,8.51,27.84,11.99,-15.85,2.83,APPLIED
Woody Woodpecker in Crazy Castle 5PAL  - GBA Game,Gameboy Advance,complete (cib),cib,30.00,27.84,40.99,13.15,9.50,APPLIED
Woody Woodpecker Racing - PS1 Game,Playstation,game only,loose,15.02,14.61,20.99,6.38,5.06,APPLIED
Woody Woodpecker Racing - PS1 Game,Playstation,complete (cib),cib,16.29,14.61,22.99,8.38,5.73,APPLIED
Woody Woodpecker: Escape From Buzz Buzzard Park - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Wordtris - Gameboy Game,Gameboy,,,,,,,,NO_MATCH
World Championship Poker - GBA Game,Gameboy Advance,game only,loose,2.63,6.74,3.99,-2.75,0.94,APPLIED
World Championship Poker - GBA Game,Gameboy Advance,complete (cib),cib,8.99,6.74,12.99,6.25,3.32,APPLIED
World Championship Poker 2 - PS2 Game,Playstation 2,complete (cib),cib,4.99,3.65,6.99,3.34,1.50,APPLIED
World Championship Poker 2 - PSP Game,PSP,game only,loose,6.49,6.98,8.99,2.01,1.94,APPLIED
World Championship Poker 2 - PSP Game,PSP,complete (cib),cib,6.52,6.98,8.99,2.01,1.91,APPLIED
World Championship Pool 2004 - PS2 Game,Playstation 2,game only,loose,6.19,12.79,8.99,-3.80,2.24,APPLIED
World Championship Pool 2004 - PS2 Game,Playstation 2,complete (cib),cib,7.05,12.79,9.99,-2.80,2.35,APPLIED
World Championship Pool 2004 - Xbox Game,Xbox,game only,loose,7.73,9.61,10.99,1.38,2.64,APPLIED
World Championship Pool 2004 - Xbox Game,Xbox,complete (cib),cib,8.00,9.61,10.99,1.38,2.37,APPLIED
World Championship Soccer - Sega Genesis Game,Sega Genesis,game only,loose,3.72,8.12,5.99,-2.13,1.80,APPLIED
World Championship Soccer - Sega Genesis Game,Sega Genesis,complete (cib),cib,11.43,8.12,15.99,7.87,3.80,APPLIED
World Class Track Meet - NES Game,NES,game only,loose,5.98,7.24,8.99,1.75,2.45,APPLIED
World Class Track Meet - NES Game,NES,complete (cib),cib,23.85,7.24,32.99,25.75,7.88,APPLIED
World Cup 98 - PS1 Game,Playstation,game only,loose,10.15,18.05,13.99,-4.06,3.13,APPLIED
World Cup 98 - PS1 Game,Playstation,complete (cib),cib,19.99,18.05,26.99,8.94,5.92,APPLIED
World Cup Golf Professional Edition - PS1 Game,Playstation,game only,loose,3.00,9.90,4.99,-4.91,1.55,APPLIED
World Cup Golf Professional Edition - PS1 Game,Playstation,complete (cib),cib,12.99,9.90,17.99,8.09,4.18,APPLIED
World Cup USA 94 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
World Games - NES Game,NES,game only,loose,10888.38,11.83,14699.99,14688.16,3385.01,APPLIED
World Poker Tour - GBA Game,Gameboy Advance,game only,loose,5.50,4.83,7.99,3.16,1.96,APPLIED
World Poker Tour - GBA Game,Gameboy Advance,complete (cib),cib,5.56,4.83,7.99,3.16,1.90,APPLIED
World Poker Tour - PS2 Game,Playstation 2,game only,loose,3.89,8.28,5.99,-2.29,1.63,APPLIED
World Poker Tour - PS2 Game,Playstation 2,complete (cib),cib,4.98,8.28,6.99,-1.29,1.51,APPLIED
World Poker Tour - PSP Game,PSP,game only,loose,5.12,6.40,6.99,0.59,1.37,APPLIED
World Poker Tour - PSP Game,PSP,complete (cib),cib,8.11,6.40,10.99,4.59,2.26,APPLIED
World Series Baseball 2K1 - Sega Dreamcast Game,Sega Dreamcast,game only,loose,5.84,5.92,7.99,2.07,1.62,APPLIED
World Series Baseball 2K1 - Sega Dreamcast Game,Sega Dreamcast,complete (cib),cib,6.25,5.92,8.99,3.07,2.18,APPLIED
World Series Baseball 2K2 - Sega Dreamcast Game,Sega Dreamcast,game only,loose,8.46,9.58,11.99,2.41,2.88,APPLIED
World Series Baseball 2K2 - Sega Dreamcast Game,Sega Dreamcast,complete (cib),cib,10.00,9.58,13.99,4.41,3.28,APPLIED
World Series Baseball 2K3 - Xbox Game,Xbox,,,,,,,,NO_MATCH
World Series Baseball 98 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
World Series of Poker - PS2 Game,Playstation 2,game only,loose,2.97,4.28,4.99,0.71,1.58,APPLIED
World Series of Poker - PS2 Game,Playstation 2,complete (cib),cib,6.59,4.28,8.99,4.71,1.84,APPLIED
World Series of Poker - PSP Game,PSP,game only,loose,5.40,5.76,7.99,2.23,2.06,APPLIED
World Series of Poker - PSP Game,PSP,complete (cib),cib,7.84,5.76,10.99,5.23,2.53,APPLIED
World Series Of Poker 2008 - PS2 Game,Playstation 2,game only,loose,4.38,5.47,5.99,0.52,1.14,APPLIED
World Series Of Poker 2008 - PS2 Game,Playstation 2,complete (cib),cib,4.90,5.47,6.99,1.52,1.59,APPLIED
World Soccer Winning Eleven 9 - PSP Game,PSP,game only,loose,6.09,6.67,8.99,2.32,2.34,APPLIED
World Soccer Winning Eleven 9 - PSP Game,PSP,complete (cib),cib,14.15,6.67,19.99,13.32,4.96,APPLIED
World Tour Soccer - PSP Game,PSP,game only,loose,5.61,5.62,7.99,2.37,1.85,APPLIED
World Tour Soccer - PSP Game,PSP,complete (cib),cib,6.43,5.62,8.99,3.37,2.00,APPLIED
World War II Combat Road To Berlin - Xbox Game,Xbox,,,,,,,,NO_MATCH
Worlds Scariest Police Chases - PS1 Game,Playstation,game only,loose,9.95,10.32,13.99,3.67,3.33,APPLIED
Worlds Scariest Police Chases - PS1 Game,Playstation,complete (cib),cib,17.93,10.32,24.99,14.67,6.04,APPLIED
Worldwide Soccer 97 - Sega Saturn Game,Sega Saturn,game only,loose,11.60,14.54,15.99,1.45,3.63,APPLIED
Worldwide Soccer 97 - Sega Saturn Game,Sega Saturn,complete (cib),cib,12.93,14.54,17.99,3.45,4.24,APPLIED
Worldwide Soccer 98 - Sega Saturn Game,Sega Saturn,game only,loose,17.00,9.33,22.99,13.66,5.02,APPLIED
Worldwide Soccer 98 - Sega Saturn Game,Sega Saturn,complete (cib),cib,67.49,9.33,91.99,82.66,21.53,APPLIED
Worms - PS1 Game,Playstation,game only,loose,13.25,20.62,17.99,-2.63,3.92,APPLIED
Worms - PS1 Game,Playstation,complete (cib),cib,17.92,20.62,24.99,4.37,6.05,APPLIED
Worms - Sega Saturn Game,Sega Saturn,game only,loose,29.22,57.10,39.99,-17.11,9.31,APPLIED
Worms - Sega Saturn Game,Sega Saturn,complete (cib),cib,85.00,57.10,114.99,57.89,26.36,APPLIED
Worms 3D - Gamecube Game,Gamecube,game only,loose,15.00,19.75,20.99,1.24,5.08,APPLIED
Worms 3D - Gamecube Game,Gamecube,complete (cib),cib,23.99,19.75,32.99,13.24,7.74,APPLIED
Worms 3D - PS2 Game,Playstation 2,game only,loose,9.59,15.22,12.99,-2.23,2.72,APPLIED
Worms 3D - Xbox Game,Xbox,game only,loose,9.59,12.29,12.99,0.70,2.72,APPLIED
Worms 3D - Xbox Game,Xbox,complete (cib),cib,11.32,12.29,15.99,3.70,3.91,APPLIED
Worms Armageddon - Gameboy Color Game,Gameboy Color,game only,loose,22.96,35.26,31.99,-3.27,7.80,APPLIED
Worms Armageddon - Gameboy Color Game,Gameboy Color,complete (cib),cib,49.96,35.26,67.99,32.73,15.76,APPLIED
Worms Armageddon - PS1 Game,Playstation,game only,loose,11.50,18.98,15.99,-2.99,3.73,APPLIED
Worms Armageddon - PS1 Game,Playstation,complete (cib),cib,23.99,18.98,32.99,14.01,7.74,APPLIED
Worms Armageddon - Sega Dreamcast Game,Sega Dreamcast,game only,loose,13.91,23.98,18.99,-4.99,4.23,APPLIED
Worms Armageddon - Sega Dreamcast Game,Sega Dreamcast,complete (cib),cib,28.02,23.98,37.99,14.01,8.57,APPLIED
Worms Blast - Gamecube Game,Gamecube,game only,loose,10.14,15.47,13.99,-1.48,3.14,APPLIED
Worms Blast - Gamecube Game,Gamecube,complete (cib),cib,13.30,15.47,17.99,2.52,3.87,APPLIED
Worms Forts Under Siege - PS2 Game,Playstation 2,game only,loose,4.99,10.15,6.99,-3.16,1.50,APPLIED
Worms Forts Under Siege - PS2 Game,Playstation 2,complete (cib),cib,7.83,10.15,10.99,0.84,2.54,APPLIED
Worms Forts Under Siege - Xbox Game,Xbox,game only,loose,8.95,9.40,12.99,3.59,3.36,APPLIED
Worms Forts Under Siege - Xbox Game,Xbox,complete (cib),cib,12.84,9.40,17.99,8.59,4.33,APPLIED
Worms Open Warfare - PSP Game,PSP,game only,loose,8.99,9.79,12.99,3.20,3.32,APPLIED
Worms Open Warfare - PSP Game,PSP,complete (cib),cib,9.24,9.79,12.99,3.20,3.07,APPLIED
Worms Open Warfare 2 - PSP Game,PSP,game only,loose,8.99,7.98,12.99,5.01,3.32,APPLIED
Worms Open Warfare 2 - PSP Game,PSP,complete (cib),cib,9.24,7.98,12.99,5.01,3.07,APPLIED
Worms World Party - PS1 Game,Playstation,game only,loose,5.90,14.74,7.99,-6.75,1.56,APPLIED
Worms World Party - Sega Dreamcast Game,Sega Dreamcast,game only,loose,22.83,24.88,30.99,6.11,6.96,APPLIED
Worms World Party - Sega Dreamcast Game,Sega Dreamcast,complete (cib),cib,34.99,24.88,47.99,23.11,11.31,APPLIED
Wrath Unleashed - PS2 Game,Playstation 2,game only,loose,9.16,7.22,12.99,5.77,3.15,APPLIED
Wrath Unleashed - PS2 Game,Playstation 2,complete (cib),cib,12.49,7.22,16.99,9.77,3.71,APPLIED
WRC: World Rally Championship - PS2 Game,Playstation 2,game only,loose,9.74,9.82,13.99,4.17,3.54,APPLIED
WRC: World Rally Championship - PS2 Game,Playstation 2,complete (cib),cib,9.88,9.82,13.99,4.17,3.40,APPLIED
WRC: World Rally Championship - PSP Game,PSP,game only,loose,10.50,14.40,14.99,0.59,3.76,APPLIED
WRC: World Rally Championship - PSP Game,PSP,complete (cib),cib,13.29,14.40,17.99,3.59,3.88,APPLIED
Wreckin Crew - PS1 Game,Playstation,game only,loose,3.72,10.34,5.99,-4.35,1.80,APPLIED
Wreckin Crew - PS1 Game,Playstation,complete (cib),cib,12.14,10.34,16.99,6.65,4.06,APPLIED
Wrecking Crew - NES Game,NES,game only,loose,24.99,29.35,33.99,4.64,7.71,APPLIED
Wrecking Crew - NES Game,NES,complete (cib),cib,169.99,29.35,229.99,200.64,53.03,APPLIED
Wreckless Yakuza Missions - Gamecube Game,Gamecube,game only,loose,7.80,12.32,10.99,-1.33,2.57,APPLIED
Wreckless Yakuza Missions - Gamecube Game,Gamecube,complete (cib),cib,10.53,12.32,14.99,2.67,3.73,APPLIED
Wreckless Yakuza Missions - PS2 Game,Playstation 2,game only,loose,5.53,6.71,7.99,1.28,1.93,APPLIED
Wreckless Yakuza Missions - PS2 Game,Playstation 2,complete (cib),cib,8.25,6.71,11.99,5.28,3.09,APPLIED
WTA Tour Tennis - PS2 Game,Playstation 2,game only,loose,5.15,6.29,6.99,0.70,1.34,APPLIED
WTA Tour Tennis - PS2 Game,Playstation 2,complete (cib),cib,5.66,6.29,7.99,1.70,1.80,APPLIED
WTA Tour Tennis - Xbox Game,Xbox,complete (cib),cib,8.47,6.51,11.99,5.48,2.87,APPLIED
WTF Work Time Fun - PSP Game,PSP,,,,,,,,NO_MATCH
Wu-Tang Shaolin Style - PS1 Game,Playstation,game only,loose,57.40,54.13,77.99,23.86,18.03,APPLIED
Wu-Tang Shaolin Style - PS1 Game,Playstation,complete (cib),cib,111.41,54.13,150.99,96.86,34.90,APPLIED
Wurm Journey to the Center of the Earth - NES Game,NES,,,,,,,,NO_MATCH
WWE Crush Hour - Gamecube Game,Gamecube,game only,loose,11.47,19.16,15.99,-3.17,3.76,APPLIED
WWE Crush Hour - Gamecube Game,Gamecube,complete (cib),cib,23.66,19.16,31.99,12.83,7.10,APPLIED
WWE Crush Hour - PS2 Game,Playstation 2,game only,loose,10.99,19.02,14.99,-4.03,3.27,APPLIED
